adv_id,adv_name,level,weapon,creature_id,creature_name,creature_level,player_hit_pct,player_dmg_per_hit,player_dps,ttk_player_turns,creature_hit_pct,creature_dmg_per_hit,creature_dps,ttk_creature_turns,ttk_ratio,predicted_winner,mc_player_winrate,mc_mean_ttk_turns
cleric,Balanced Cleric,1,bronze_sword,young_dragon,Young Dragon,16,5.0,6.0,0.3,906.7,95.0,19.68,18.7,7.6,118.56,creature,,
cleric,Balanced Cleric,1,bronze_sword,demon,Demon,18,5.0,5.76,0.29,770.8,95.0,22.84,21.7,6.6,116.97,creature,,
cleric,Balanced Cleric,1,bronze_sword,ancient_dragon,Ancient Dragon,20,5.0,5.0,0.25,968.0,95.0,25.47,24.2,5.9,163.82,creature,,
cleric,Balanced Cleric,5,bronze_sword,rat,Giant Rat,1,70.0,8.04,5.62,3.6,20.0,1.0,0.2,855.0,0.0,player,,
cleric,Balanced Cleric,5,bronze_sword,archer_goblin,Archer Goblin,2,65.0,8.08,5.25,6.5,45.0,1.0,0.45,380.0,0.02,player,,
cleric,Balanced Cleric,5,bronze_sword,goblin,Goblin,2,70.0,8.04,5.62,7.1,35.0,1.14,0.4,427.5,0.02,player,,
cleric,Balanced Cleric,5,bronze_sword,goblin_mage,Goblin Mage,3,65.0,8.08,5.25,7.2,45.0,1.0,0.45,380.0,0.02,player,,
cleric,Balanced Cleric,5,bronze_sword,skeleton,Skeleton,3,70.0,6.78,4.74,11.0,35.0,3.43,1.2,142.5,0.08,player,,
cleric,Balanced Cleric,5,bronze_sword,wild_boar,Wild Boar,4,60.0,8.12,4.88,12.7,55.0,4.18,2.3,74.3,0.17,player,,
cleric,Balanced Cleric,5,bronze_sword,orc_brute,Orc Brute,5,65.0,7.08,4.6,15.9,60.0,5.21,3.12,54.7,0.29,player,1.0,16.8
cleric,Balanced Cleric,5,bronze_sword,fire_elemental,Fire Elemental,6,50.0,7.25,3.62,24.0,60.0,6.83,4.1,41.7,0.58,player,,
cleric,Balanced Cleric,5,bronze_sword,dire_wolf,Dire Wolf,7,35.0,8.57,3.0,32.3,65.0,7.85,5.1,33.5,0.96,player,,
cleric,Balanced Cleric,5,bronze_sword,cyclops,Cyclops,8,60.0,8.12,4.88,31.0,95.0,8.63,8.2,20.9,1.49,creature,,
cleric,Balanced Cleric,5,bronze_sword,ogre,Ogre,9,55.0,6.18,3.4,48.8,85.0,10.82,9.2,18.6,2.63,creature,,
cleric,Balanced Cleric,5,bronze_sword,ogre_brute,Ogre Brute,10,50.0,6.25,3.12,57.9,95.0,11.79,11.2,15.3,3.79,creature,,
cleric,Balanced Cleric,5,bronze_sword,stone_golem,Stone Golem,10,55.0,5.18,2.85,63.9,90.0,11.83,10.65,16.1,3.98,creature,,
cleric,Balanced Cleric,5,bronze_sword,dire_wight,Dire Wight,12,20.0,6.38,1.28,117.6,90.0,15.0,13.5,12.7,9.29,creature,,
cleric,Balanced Cleric,5,bronze_sword,wraith,Wraith,12,15.0,8.0,1.2,125.0,85.0,15.06,12.8,13.4,9.36,creature,,
cleric,Balanced Cleric,5,bronze_sword,troll,Troll,14,30.0,5.75,1.72,140.3,95.0,17.58,16.7,10.2,13.7,creature,,
cleric,Balanced Cleric,5,bronze_sword,young_dragon,Young Dragon,16,10.0,6.25,0.62,435.2,95.0,19.68,18.7,9.1,47.59,creature,,
cleric,Balanced Cleric,5,bronze_sword,demon,Demon,18,5.0,9.76,0.49,454.9,95.0,22.84,21.7,7.9,57.73,creature,,
cleric,Balanced Cleric,5,bronze_sword,ancient_dragon,Ancient Dragon,20,5.0,9.0,0.45,537.8,95.0,25.47,24.2,7.1,76.11,creature,,
cleric,Balanced Cleric,10,bronze_sword,rat,Giant Rat,1,90.0,13.19,11.88,1.7,5.0,1.0,0.05,4120.0,0.0,player,,
cleric,Balanced Cleric,10,bronze_sword,archer_goblin,Archer Goblin,2,85.0,13.24,11.25,3.0,25.0,1.0,0.25,824.0,0.0,player,,
cleric,Balanced Cleric,10,bronze_sword,goblin,Goblin,2,90.0,13.19,11.88,3.4,15.0,1.0,0.15,1373.3,0.0,player,,
cleric,Balanced Cleric,10,bronze_sword,goblin_mage,Goblin Mage,3,85.0,13.24,11.25,3.4,25.0,1.0,0.25,824.0,0.0,player,,
cleric,Balanced Cleric,10,bronze_sword,skeleton,Skeleton,3,90.0,11.93,10.74,4.8,15.0,1.0,0.15,1373.3,0.0,player,,
cleric,Balanced Cleric,10,bronze_sword,wild_boar,Wild Boar,4,80.0,13.28,10.62,5.8,35.0,1.0,0.35,588.6,0.01,player,,
cleric,Balanced Cleric,10,bronze_sword,orc_brute,Orc Brute,5,85.0,12.24,10.4,7.0,40.0,1.81,0.73,284.1,0.02,player,,
cleric,Balanced Cleric,10,bronze_sword,fire_elemental,Fire Elemental,6,70.0,12.39,8.67,10.0,40.0,3.5,1.4,147.1,0.07,player,,
cleric,Balanced Cleric,10,bronze_sword,dire_wolf,Dire Wolf,7,55.0,13.64,7.5,12.9,45.0,4.47,2.01,102.4,0.13,player,,
cleric,Balanced Cleric,10,bronze_sword,cyclops,Cyclops,8,80.0,13.28,10.62,14.2,75.0,5.05,3.79,54.4,0.26,player,,
cleric,Balanced Cleric,10,bronze_sword,ogre,Ogre,9,75.0,11.33,8.5,19.5,65.0,7.33,4.76,43.3,0.45,player,,
cleric,Balanced Cleric,10,bronze_sword,ogre_brute,Ogre Brute,10,70.0,11.39,7.97,22.7,85.0,8.13,6.91,29.8,0.76,player,1.0,26.7
cleric,Balanced Cleric,10,bronze_sword,stone_golem,Stone Golem,10,75.0,10.33,7.75,23.5,70.0,8.32,5.82,35.4,0.66,player,,
cleric,Balanced Cleric,10,bronze_sword,dire_wight,Dire Wight,12,40.0,11.06,4.42,33.9,70.0,11.54,8.07,25.5,1.33,creature,,
cleric,Balanced Cleric,10,bronze_sword,wraith,Wraith,12,35.0,12.29,4.3,34.9,65.0,11.63,7.56,27.2,1.28,creature,,
cleric,Balanced Cleric,10,bronze_sword,troll,Troll,14,50.0,10.75,5.38,45.0,90.0,13.89,12.5,16.5,2.73,creature,,
cleric,Balanced Cleric,10,bronze_sword,young_dragon,Young Dragon,16,30.0,9.58,2.88,94.6,95.0,15.93,15.14,13.6,6.95,creature,,
cleric,Balanced Cleric,10,bronze_sword,demon,Demon,18,15.0,11.43,1.71,129.5,95.0,19.09,18.14,11.4,11.4,creature,,
cleric,Balanced Cleric,10,bronze_sword,ancient_dragon,Ancient Dragon,20,15.0,10.67,1.6,151.3,95.0,21.72,20.64,10.0,15.15,creature,,
cleric,Balanced Cleric,20,bronze_sword,rat,Giant Rat,1,95.0,18.42,17.5,1.1,5.0,1.0,0.05,5520.0,0.0,player,,
cleric,Balanced Cleric,20,bronze_sword,archer_goblin,Archer Goblin,2,95.0,18.42,17.5,1.9,5.0,1.25,0.06,4416.0,0.0,player,,
cleric,Balanced Cleric,20,bronze_sword,goblin,Goblin,2,95.0,18.42,17.5,2.3,5.0,1.25,0.06,4416.0,0.0,player,,
cleric,Balanced Cleric,20,bronze_sword,goblin_mage,Goblin Mage,3,95.0,18.42,17.5,2.2,5.0,1.0,0.05,5520.0,0.0,player,,
cleric,Balanced Cleric,20,bronze_sword,skeleton,Skeleton,3,95.0,17.16,16.3,3.2,5.0,5.25,0.26,1051.4,0.0,player,,
cleric,Balanced Cleric,20,bronze_sword,wild_boar,Wild Boar,4,95.0,18.42,17.5,3.5,5.0,7.25,0.36,761.4,0.0,player,,
cleric,Balanced Cleric,20,bronze_sword,orc_brute,Orc Brute,5,95.0,17.42,16.55,4.4,5.0,9.25,0.46,596.8,0.01,player,,
cleric,Balanced Cleric,20,bronze_sword,fire_elemental,Fire Elemental,6,95.0,17.42,16.55,5.3,5.0,12.25,0.61,450.6,0.01,player,,
cleric,Balanced Cleric,20,bronze_sword,dire_wolf,Dire Wolf,7,95.0,18.42,17.5,5.5,5.0,14.25,0.71,387.4,0.01,player,,
cleric,Balanced Cleric,20,bronze_sword,cyclops,Cyclops,8,95.0,18.42,17.5,8.6,35.0,5.96,2.09,132.2,0.07,player,,
cleric,Balanced Cleric,20,bronze_sword,ogre,Ogre,9,95.0,16.42,15.6,10.6,25.0,9.05,2.26,122.0,0.09,player,,
cleric,Balanced Cleric,20,bronze_sword,ogre_brute,Ogre Brute,10,95.0,16.42,15.6,11.6,45.0,8.92,4.01,68.8,0.17,player,,
cleric,Balanced Cleric,20,bronze_sword,stone_golem,Stone Golem,10,95.0,15.42,14.65,12.4,30.0,9.75,2.92,94.4,0.13,player,,
cleric,Balanced Cleric,20,bronze_sword,dire_wight,Dire Wight,12,80.0,15.59,12.48,12.0,30.0,13.25,3.97,69.4,0.17,player,,
cleric,Balanced Cleric,20,bronze_sword,wraith,Wraith,12,75.0,16.67,12.5,12.0,25.0,13.85,3.46,79.7,0.15,player,,
cleric,Balanced Cleric,20,bronze_sword,troll,Troll,14,90.0,15.47,13.92,17.4,50.0,14.8,7.4,37.3,0.47,player,,
cleric,Balanced Cleric,20,bronze_sword,young_dragon,Young Dragon,16,70.0,13.75,9.62,28.3,65.0,16.48,10.71,25.8,1.1,creature,,
cleric,Balanced Cleric,20,bronze_sword,demon,Demon,18,55.0,13.85,7.62,29.1,70.0,19.57,13.7,20.1,1.45,creature,,
cleric,Balanced Cleric,20,bronze_sword,ancient_dragon,Ancient Dragon,20,55.0,13.09,7.2,33.6,80.0,22.0,17.6,15.7,2.14,creature,1.0,56.3
skirmisher,Vagabond Skirmisher,1,dagger,rat,Giant Rat,1,55.0,4.14,2.28,8.8,20.0,1.0,0.2,655.0,0.01,player,1.0,9.6
skirmisher,Vagabond Skirmisher,1,dagger,archer_goblin,Archer Goblin,2,50.0,4.2,2.1,16.2,45.0,1.0,0.45,291.1,0.06,player,,
skirmisher,Vagabond Skirmisher,1,dagger,goblin,Goblin,2,55.0,4.14,2.28,17.6,35.0,1.14,0.4,327.5,0.05,player,,
skirmisher,Vagabond Skirmisher,1,dagger,goblin_mage,Goblin Mage,3,50.0,4.2,2.1,18.1,45.0,1.0,0.45,291.1,0.06,player,,
skirmisher,Vagabond Skirmisher,1,dagger,skeleton,Skeleton,3,55.0,2.88,1.58,32.9,35.0,3.43,1.2,109.2,0.3,player,,
skirmisher,Vagabond Skirmisher,1,dagger,wild_boar,Wild Boar,4,45.0,4.28,1.93,32.2,55.0,4.18,2.3,57.0,0.57,player,,
skirmisher,Vagabond Skirmisher,1,dagger,orc_brute,Orc Brute,5,50.0,3.2,1.6,45.6,60.0,5.21,3.12,41.9,1.09,creature,,
skirmisher,Vagabond Skirmisher,1,dagger,fire_elemental,Fire Elemental,6,35.0,3.5,1.22,71.0,60.0,6.83,4.1,32.0,2.22,creature,,
skirmisher,Vagabond Skirmisher,1,dagger,dire_wolf,Dire Wolf,7,20.0,5.25,1.05,92.4,65.0,7.85,5.1,25.7,3.6,creature,,
skirmisher,Vagabond Skirmisher,1,dagger,cyclops,Cyclops,8,45.0,4.28,1.93,78.4,95.0,8.63,8.2,16.0,4.91,creature,,
skirmisher,Vagabond Skirmisher,1,dagger,ogre,Ogre,9,40.0,2.38,0.95,174.7,85.0,10.82,9.2,14.2,12.27,creature,,
skirmisher,Vagabond Skirmisher,1,dagger,ogre_brute,Ogre Brute,10,35.0,2.5,0.88,206.9,95.0,11.79,11.2,11.7,17.69,creature,,
skirmisher,Vagabond Skirmisher,1,dagger,stone_golem,Stone Golem,10,40.0,1.38,0.55,330.9,90.0,11.83,10.65,12.3,26.9,creature,,
skirmisher,Vagabond Skirmisher,1,dagger,dire_wight,Dire Wight,12,5.0,4.0,0.2,750.0,90.0,15.0,13.5,9.7,77.29,creature,,
skirmisher,Vagabond Skirmisher,1,dagger,wraith,Wraith,12,5.0,5.0,0.25,600.0,85.0,15.06,12.8,10.2,58.63,creature,,
skirmisher,Vagabond Skirmisher,1,dagger,troll,Troll,14,15.0,2.83,0.42,569.4,95.0,17.58,16.7,7.8,72.59,creature,,
skirmisher,Vagabond Skirmisher,1,dagger,young_dragon,Young Dragon,16,5.0,2.0,0.1,2720.0,95.0,19.68,18.7,7.0,388.27,creature,,
skirmisher,Vagabond Skirmisher,1,dagger,demon,Demon,18,5.0,1.76,0.09,2522.7,95.0,22.84,21.7,6.0,417.89,creature,,
skirmisher,Vagabond Skirmisher,1,dagger,ancient_dragon,Ancient Dragon,20,5.0,1.0,0.05,4840.0,95.0,25.47,24.2,5.4,894.11,creature,,
skirmisher,Vagabond Skirmisher,5,dagger,rat,Giant Rat,1,70.0,6.29,4.4,4.5,5.0,3.0,0.15,1006.7,0.0,player,,
skirmisher,Vagabond Skirmisher,5,dagger,archer_goblin,Archer Goblin,2,65.0,6.35,4.12,8.2,30.0,1.25,0.38,402.7,0.02,player,,
skirmisher,Vagabond Skirmisher,5,dagger,goblin,Goblin,2,70.0,6.29,4.4,9.1,20.0,1.62,0.33,464.6,0.02,player,,
skirmisher,Vagabond Skirmisher,5,dagger,goblin_mage,Goblin Mage,3,65.0,6.35,4.12,9.2,30.0,1.0,0.3,503.3,0.02,player,,
skirmisher,Vagabond Skirmisher,5,dagger,skeleton,Skeleton,3,70.0,5.03,3.52,14.8,20.0,4.12,0.83,183.0,0.08,player,,
skirmisher,Vagabond Skirmisher,5,dagger,wild_boar,Wild Boar,4,60.0,6.42,3.85,16.1,40.0,4.44,1.78,85.1,0.19,player,,
skirmisher,Vagabond Skirmisher,5,dagger,orc_brute,Orc Brute,5,65.0,5.35,3.48,21.0,45.0,5.44,2.45,61.6,0.34,player,1.0,21.8
skirmisher,Vagabond Skirmisher,5,dagger,fire_elemental,Fire Elemental,6,50.0,5.6,2.8,31.1,45.0,7.11,3.2,47.2,0.66,player,,
skirmisher,Vagabond Skirmisher,5,dagger,dire_wolf,Dire Wolf,7,35.0,7.07,2.47,39.2,50.0,8.1,4.05,37.3,1.05,creature,,
skirmisher,Vagabond Skirmisher,5,dagger,cyclops,Cyclops,8,60.0,6.42,3.85,39.2,80.0,8.75,7.0,21.6,1.82,creature,,
skirmisher,Vagabond Skirmisher,5,dagger,ogre,Ogre,9,55.0,4.5,2.48,67.1,70.0,11.0,7.7,19.6,3.42,creature,,
skirmisher,Vagabond Skirmisher,5,dagger,ogre_brute,Ogre Brute,10,50.0,4.6,2.3,78.7,90.0,11.83,10.65,14.2,5.55,creature,,
skirmisher,Vagabond Skirmisher,5,dagger,stone_golem,Stone Golem,10,55.0,3.5,1.93,94.5,75.0,12.0,9.0,16.8,5.64,creature,,
skirmisher,Vagabond Skirmisher,5,dagger,dire_wight,Dire Wight,12,20.0,5.25,1.05,142.9,75.0,15.2,11.4,13.2,10.79,creature,,
skirmisher,Vagabond Skirmisher,5,dagger,wraith,Wraith,12,15.0,7.17,1.07,139.5,70.0,15.29,10.7,14.1,9.89,creature,,
skirmisher,Vagabond Skirmisher,5,dagger,troll,Troll,14,30.0,4.33,1.3,186.2,95.0,17.58,16.7,9.0,20.59,creature,,
skirmisher,Vagabond Skirmisher,5,dagger,young_dragon,Young Dragon,16,10.0,6.0,0.6,453.3,95.0,19.68,18.7,8.1,56.14,creature,,
skirmisher,Vagabond Skirmisher,5,dagger,demon,Demon,18,5.0,5.76,0.29,770.8,95.0,22.84,21.7,7.0,110.78,creature,,
skirmisher,Vagabond Skirmisher,5,dagger,ancient_dragon,Ancient Dragon,20,5.0,5.0,0.25,968.0,95.0,25.47,24.2,6.2,155.14,creature,,
skirmisher,Vagabond Skirmisher,10,dagger,rat,Giant Rat,1,90.0,9.44,8.5,2.4,5.0,1.0,0.05,3520.0,0.0,player,,
skirmisher,Vagabond Skirmisher,10,dagger,archer_goblin,Archer Goblin,2,85.0,9.5,8.07,4.2,5.0,2.0,0.1,1760.0,0.0,player,,
skirmisher,Vagabond Skirmisher,10,dagger,goblin,Goblin,2,90.0,9.44,8.5,4.7,5.0,2.0,0.1,1760.0,0.0,player,,
skirmisher,Vagabond Skirmisher,10,dagger,goblin_mage,Goblin Mage,3,85.0,9.5,8.07,4.7,5.0,1.0,0.05,3520.0,0.0,player,,
skirmisher,Vagabond Skirmisher,10,dagger,skeleton,Skeleton,3,90.0,8.18,7.37,7.1,5.0,6.0,0.3,586.7,0.01,player,,
skirmisher,Vagabond Skirmisher,10,dagger,wild_boar,Wild Boar,4,80.0,9.56,7.65,8.1,15.0,3.0,0.45,391.1,0.02,player,,
skirmisher,Vagabond Skirmisher,10,dagger,orc_brute,Orc Brute,5,85.0,8.5,7.22,10.1,20.0,3.62,0.73,242.8,0.04,player,,
skirmisher,Vagabond Skirmisher,10,dagger,fire_elemental,Fire Elemental,6,70.0,8.71,6.1,14.3,20.0,5.5,1.1,160.0,0.09,player,,
skirmisher,Vagabond Skirmisher,10,dagger,dire_wolf,Dire Wolf,7,55.0,10.05,5.53,17.6,25.0,6.2,1.55,113.5,0.15,player,,
skirmisher,Vagabond Skirmisher,10,dagger,cyclops,Cyclops,8,80.0,9.56,7.65,19.7,55.0,6.09,3.35,52.5,0.38,player,,
skirmisher,Vagabond Skirmisher,10,dagger,ogre,Ogre,9,75.0,7.63,5.72,29.0,45.0,8.56,3.85,45.7,0.63,player,,
skirmisher,Vagabond Skirmisher,10,dagger,ogre_brute,Ogre Brute,10,70.0,7.71,5.4,33.5,65.0,9.15,5.95,29.6,1.13,creature,0.268,31.2
skirmisher,Vagabond Skirmisher,10,dagger,stone_golem,Stone Golem,10,75.0,6.63,4.97,36.6,50.0,9.5,4.75,37.1,0.99,player,,
skirmisher,Vagabond Skirmisher,10,dagger,dire_wight,Dire Wight,12,40.0,7.62,3.05,49.2,50.0,12.8,6.4,27.5,1.79,creature,,
skirmisher,Vagabond Skirmisher,10,dagger,wraith,Wraith,12,35.0,8.93,3.12,48.0,45.0,13.0,5.85,30.1,1.6,creature,,
skirmisher,Vagabond Skirmisher,10,dagger,troll,Troll,14,50.0,7.2,3.6,67.2,70.0,14.96,10.47,16.8,4.0,creature,,
skirmisher,Vagabond Skirmisher,10,dagger,young_dragon,Young Dragon,16,30.0,6.33,1.9,143.2,85.0,16.82,14.3,12.3,11.63,creature,,
skirmisher,Vagabond Skirmisher,10,dagger,demon,Demon,18,15.0,8.93,1.34,165.8,90.0,19.92,17.93,9.8,16.89,creature,,
skirmisher,Vagabond Skirmisher,10,dagger,ancient_dragon,Ancient Dragon,20,15.0,8.17,1.22,197.6,95.0,22.47,21.35,8.2,23.96,creature,,
skirmisher,Vagabond Skirmisher,20,dagger,rat,Giant Rat,1,95.0,14.92,14.17,1.4,5.0,1.0,0.05,4520.0,0.0,player,,
skirmisher,Vagabond Skirmisher,20,dagger,archer_goblin,Archer Goblin,2,95.0,14.92,14.17,2.4,5.0,2.0,0.1,2260.0,0.0,player,,
skirmisher,Vagabond Skirmisher,20,dagger,goblin,Goblin,2,95.0,14.92,14.17,2.8,5.0,2.0,0.1,2260.0,0.0,player,,
skirmisher,Vagabond Skirmisher,20,dagger,goblin_mage,Goblin Mage,3,95.0,14.92,14.17,2.7,5.0,1.0,0.05,4520.0,0.0,player,,
skirmisher,Vagabond Skirmisher,20,dagger,skeleton,Skeleton,3,95.0,13.66,12.98,4.0,5.0,6.0,0.3,753.3,0.01,player,,
skirmisher,Vagabond Skirmisher,20,dagger,wild_boar,Wild Boar,4,95.0,14.92,14.17,4.4,5.0,8.0,0.4,565.0,0.01,player,,
skirmisher,Vagabond Skirmisher,20,dagger,orc_brute,Orc Brute,5,95.0,13.92,13.22,5.5,5.0,10.0,0.5,452.0,0.01,player,,
skirmisher,Vagabond Skirmisher,20,dagger,fire_elemental,Fire Elemental,6,95.0,13.92,13.22,6.6,5.0,13.0,0.65,347.7,0.02,player,,
skirmisher,Vagabond Skirmisher,20,dagger,dire_wolf,Dire Wolf,7,95.0,14.92,14.17,6.8,5.0,15.0,0.75,301.3,0.02,player,,
skirmisher,Vagabond Skirmisher,20,dagger,cyclops,Cyclops,8,95.0,14.92,14.17,10.7,10.0,11.0,1.1,205.5,0.05,player,,
skirmisher,Vagabond Skirmisher,20,dagger,ogre,Ogre,9,95.0,12.92,12.27,13.5,5.0,21.0,1.05,215.2,0.06,player,,
skirmisher,Vagabond Skirmisher,20,dagger,ogre_brute,Ogre Brute,10,95.0,12.92,12.27,14.7,20.0,11.75,2.35,96.2,0.15,player,,
skirmisher,Vagabond Skirmisher,20,dagger,stone_golem,Stone Golem,10,95.0,11.92,11.32,16.1,5.0,23.0,1.15,196.5,0.08,player,,
skirmisher,Vagabond Skirmisher,20,dagger,dire_wight,Dire Wight,12,80.0,12.19,9.75,15.4,5.0,29.0,1.45,155.9,0.1,player,,
skirmisher,Vagabond Skirmisher,20,dagger,wraith,Wraith,12,75.0,13.3,9.97,15.0,5.0,29.0,1.45,155.9,0.1,player,,
skirmisher,Vagabond Skirmisher,20,dagger,troll,Troll,14,90.0,12.0,10.8,22.4,25.0,17.6,4.4,51.4,0.44,player,,
skirmisher,Vagabond Skirmisher,20,dagger,young_dragon,Young Dragon,16,70.0,10.43,7.3,37.3,40.0,18.31,7.33,30.9,1.21,creature,,
skirmisher,Vagabond Skirmisher,20,dagger,demon,Demon,18,55.0,10.71,5.89,37.7,45.0,21.33,9.6,23.5,1.6,creature,,
skirmisher,Vagabond Skirmisher,20,dagger,ancient_dragon,Ancient Dragon,20,55.0,9.95,5.48,44.2,55.0,23.55,12.95,17.5,2.53,creature,0.0,27.5
